Date/Time,JORGE:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE:Zone Thermal Comfort Fanger Model PPD [%](TimeStep),JORGE&OTRO:Zone Thermal Comfort Fanger Model PMV [](TimeStep),JORGE&OTRO:Zone Thermal Comfort Fanger Model PPD [%](TimeStep) 
 05/05  15:50:00,1.770059139,65.46306485,1.770059139,65.46306485
 05/05  16:00:00,1.667068959,59.98165957,1.667068959,59.98165957
 05/05  16:10:00,1.633391094,58.15974361,1.633391094,58.15974361
 05/05  16:20:00,1.637806108,58.39913261,1.637806108,58.39913261
 05/05  16:30:00,1.641922468,58.6221949,1.641922468,58.6221949
 05/05  16:40:00,1.659934738,59.59657742,1.659934738,59.59657742
 05/05  16:50:00,1.638183802,58.41960506,1.638183802,58.41960506
 05/05  17:00:00,1.602818656,56.49869144,1.602818656,56.49869144
 05/05  17:10:00,1.685424408,60.96987977,1.685424408,60.96987977
 05/05  17:20:00,1.715542789,62.58209402,1.715542789,62.58209402
 05/05  17:30:00,1.855992196,69.87341425,1.855992196,69.87341425
 05/05  17:40:00,1.880400217,71.08992312,1.880400217,71.08992312
 05/05  17:50:00,1.877814835,70.96191648,1.877814835,70.96191648
 05/05  18:00:00,1.803957528,67.2244519,1.803957528,67.2244519
 05/05  18:10:00,1.7373059,63.73855095,1.7373059,63.73855095
 05/05  18:20:00,1.740440132,63.90444024,1.740440132,63.90444024
 05/05  18:30:00,1.777655934,65.86000166,1.777655934,65.86000166
 05/05  18:40:00,1.765760916,65.2379484,1.765760916,65.2379484
 05/05  18:50:00,1.752907382,64.56254824,1.752907382,64.56254824
 05/05  19:00:00,1.628543458,57.8967367,1.628543458,57.8967367
 05/05  19:10:00,1.539494899,53.04909654,1.539494899,53.04909654
 05/05  19:20:00,1.497862407,50.78403116,1.497862407,50.78403116
 05/05  19:30:00,1.462072412,48.84480993,1.462072412,48.84480993
 05/05  19:40:00,1.430953437,47.16811372,1.430953437,47.16811372
 05/05  19:50:00,1.34938816,42.8347795,1.34938816,42.8347795
 05/05  20:00:00,1.269723922,38.72155877,1.269723922,38.72155877
 05/05  20:10:00,1.226613432,36.55808005,1.226613432,36.55808005
 05/05  20:20:00,1.153029458,32.98481105,1.153029458,32.98481105
 05/05  20:30:00,1.039280403,27.80250311,1.039280403,27.80250311
 05/05  20:40:00,0.936834682,23.53697679,0.936834682,23.53697679
 05/05  20:50:00,0.844128784,20.03514391,0.844128784,20.03514391
 05/05  21:00:00,0.758963255,17.13311113,0.758963255,17.13311113
 05/05  21:10:00,0.674598758,14.56378238,0.674598758,14.56378238
 05/05  21:20:00,0.570081447,11.8077141,0.570081447,11.8077141
 05/05  21:30:00,0.607016801,12.72753101,0.607016801,12.72753101
 05/05  21:40:00,0.63740408,13.52866847,0.63740408,13.52866847
 05/05  21:50:00,0.579917958,12.04689342,0.579917958,12.04689342
 05/05  22:00:00,0.513119012,10.50512308,0.513119012,10.50512308
 05/05  22:10:00,0.650761184,13.89349207,0.650761184,13.89349207
 05/05  22:20:00,0.643712354,13.70000276,0.643712354,13.70000276
 05/05  22:30:00,0.547126307,11.26587345,0.547126307,11.26587345
 05/05  22:40:00,0.496521155,10.15199702,0.496521155,10.15199702
 05/05  22:50:00,0.525905467,10.78528472,0.525905467,10.78528472
 05/05  23:00:00,0.518190532,10.61539771,0.518190532,10.61539771
 05/05  23:10:00,0.491800754,10.05374283,0.491800754,10.05374283
 05/05  23:20:00,0.399238011,8.320962991,0.399238011,8.320962991
 05/05  23:30:00,0.367092032,7.805123935,0.367092032,7.805123935
 05/05  23:40:00,0.286678651,6.707251321,0.286678651,6.707251321
 05/05  23:50:00,0.250246833,6.299854577,0.250246833,6.299854577
 05/05  24:00:00,0.038836325,5.031223852,0.038836325,5.031223852
 05/06  00:10:00,-0.186766007,5.723174451,-0.186766007,5.723174451
 05/06  00:20:00,-0.134142933,5.37278961,-0.134142933,5.37278961
 05/06  00:30:00,-0.284091366,6.67647379,-0.284091366,6.67647379
 05/06  00:40:00,-0.099011755,5.203022664,-0.099011755,5.203022664
 05/06  00:50:00,-0.150522826,5.469484999,-0.150522826,5.469484999
 05/06  01:00:00,-0.143093212,5.424241922,-0.143093212,5.424241922
 05/06  01:10:00,-0.210720234,5.920951961,-0.210720234,5.920951961
 05/06  01:20:00,-0.223036968,6.031992765,-0.223036968,6.031992765
 05/06  01:30:00,-0.347375886,7.510543108,-0.347375886,7.510543108
 05/06  01:40:00,-0.53149556,10.90999138,-0.53149556,10.90999138
 05/06  01:50:00,-0.509582279,10.42887915,-0.509582279,10.42887915
 05/06  02:00:00,-0.549521433,11.32134128,-0.549521433,11.32134128
 05/06  02:10:00,-0.793871727,18.28550565,-0.793871727,18.28550565
 05/06  02:20:00,-1.013326209,26.68411652,-1.013326209,26.68411652
 05/06  02:30:00,-1.104617218,30.72534362,-1.104617218,30.72534362
 05/06  02:40:00,-1.155779886,33.1154446,-1.155779886,33.1154446
 05/06  02:50:00,-1.295022867,40.0126699,-1.295022867,40.0126699
 05/06  03:00:00,-1.382140107,44.56232601,-1.382140107,44.56232601
 05/06  03:10:00,-1.318440418,41.22073645,-1.318440418,41.22073645
 05/06  03:20:00,-1.266262476,38.54609909,-1.266262476,38.54609909
 05/06  03:30:00,-1.249963899,37.72395061,-1.249963899,37.72395061
 05/06  03:40:00,-1.223893139,36.42320893,-1.223893139,36.42320893
 05/06  03:50:00,-1.279629025,39.2252546,-1.279629025,39.2252546
 05/06  04:00:00,-1.369789143,43.90868228,-1.369789143,43.90868228
 05/06  04:10:00,-1.388241305,44.88612982,-1.388241305,44.88612982
 05/06  04:20:00,-1.196342801,35.068916,-1.196342801,35.068916
 05/06  04:30:00,-1.072962885,29.29050728,-1.072962885,29.29050728
 05/06  04:40:00,-1.083620164,29.76971121,-1.083620164,29.76971121
 05/06  04:50:00,-1.158189705,33.23009544,-1.158189705,33.23009544
 05/06  05:00:00,-1.397581863,45.38296909,-1.397581863,45.38296909
 05/06  05:10:00,-1.40751706,45.91285223,-1.40751706,45.91285223
 05/06  05:20:00,-1.34316871,42.50890332,-1.34316871,42.50890332
 05/06  05:30:00,-1.322726573,41.44312582,-1.322726573,41.44312582
 05/06  05:40:00,-1.381313259,44.51848896,-1.381313259,44.51848896
 05/06  05:50:00,-1.593699566,56.00236036,-1.593699566,56.00236036
 05/06  06:00:00,-1.805833941,67.321182,-1.805833941,67.321182
 05/06  06:10:00,-1.944903504,74.21286824,-1.944903504,74.21286824
 05/06  06:20:00,-2.056000749,79.22717558,-2.056000749,79.22717558
 05/06  06:30:00,-2.14976258,83.04232534,-2.14976258,83.04232534
 05/06  06:40:00,-2.145303136,82.87023149,-2.145303136,82.87023149
 05/06  06:50:00,-2.22945877,85.9527787,-2.22945877,85.9527787
 05/06  07:00:00,-2.202820872,85.01517562,-2.202820872,85.01517562
 05/06  07:10:00,-2.22549925,85.81567574,-2.22549925,85.81567574
 05/06  07:20:00,-2.012925414,77.3424932,-2.012925414,77.3424932
 05/06  07:30:00,-1.892854985,71.70365643,-1.892854985,71.70365643
 05/06  07:40:00,-1.766623519,65.28315693,-1.766623519,65.28315693
 05/06  07:50:00,-1.634780324,58.23508532,-1.634780324,58.23508532
 05/06  08:00:00,-1.547312928,53.4750443,-1.547312928,53.4750443
 05/06  08:10:00,-1.449150261,48.14732599,-1.449150261,48.14732599
 05/06  08:20:00,-1.367174907,43.7706589,-1.367174907,43.7706589
 05/06  08:30:00,-1.339060445,42.29405037,-1.339060445,42.29405037
 05/06  08:40:00,-1.342154065,42.45580946,-1.342154065,42.45580946
 05/06  08:50:00,-1.383598627,44.63967914,-1.383598627,44.63967914
 05/06  09:00:00,-1.347117758,42.71573417,-1.347117758,42.71573417
 05/06  09:10:00,0.368517317,7.82706089,0.368517317,7.82706089
 05/06  09:20:00,0.672602859,14.50671562,0.672602859,14.50671562
 05/06  09:30:00,0.797883267,18.42125224,0.797883267,18.42125224
 05/06  09:40:00,0.834677482,19.698012,0.834677482,19.698012
 05/06  09:50:00,0.7971968,18.39797452,0.7971968,18.39797452
 05/06  10:00:00,0.84273324,19.98512963,0.84273324,19.98512963
 05/06  10:10:00,0.978319325,25.21573425,0.978319325,25.21573425
 05/06  10:20:00,1.111878104,31.0592974,1.111878104,31.0592974
 05/06  10:30:00,1.053391094,28.42091511,1.053391094,28.42091511
 05/06  10:40:00,0.973193991,25.00468812,0.973193991,25.00468812
 05/06  10:50:00,1.004955034,26.32875111,1.004955034,26.32875111
 05/06  11:00:00,1.159098653,33.27338706,1.159098653,33.27338706
 05/06  11:10:00,1.272646546,38.86993395,1.272646546,38.86993395
 05/06  11:20:00,1.253920129,37.92289629,1.253920129,37.92289629
 05/06  11:30:00,1.346845233,42.70145124,1.346845233,42.70145124
 05/06  11:40:00,1.294847193,40.00365312,1.294847193,40.00365312
 05/06  11:50:00,1.446435788,48.00102345,1.446435788,48.00102345
 05/06  12:00:00,1.508498586,51.36199317,1.508498586,51.36199317
 05/06  12:10:00,1.53292145,52.6910509,1.53292145,52.6910509
 05/06  12:20:00,1.630034527,57.97765142,1.630034527,57.97765142
 05/06  12:30:00,1.657976634,59.49079648,1.657976634,59.49079648
 05/06  12:40:00,1.654596303,59.3080976,1.654596303,59.3080976
 05/06  12:50:00,1.742418644,64.00906954,1.742418644,64.00906954
 05/06  13:00:00,1.787500597,66.37254434,1.787500597,66.37254434
 05/06  13:10:00,1.773373572,65.63639527,1.773373572,65.63639527
 05/06  13:20:00,1.834493693,68.7876822,1.834493693,68.7876822
 05/06  13:30:00,1.887961586,71.46310741,1.887961586,71.46310741
 05/06  13:40:00,1.927809924,73.39908695,1.927809924,73.39908695
 05/06  13:50:00,1.985938778,76.12245838,1.985938778,76.12245838
 05/06  14:00:00,2.016334643,77.49451244,2.016334643,77.49451244
 05/06  14:10:00,2.031871484,78.18116929,2.031871484,78.18116929
 05/06  14:20:00,2.075416074,80.05031345,2.075416074,80.05031345
 05/06  14:30:00,2.086802165,80.52517733,2.086802165,80.52517733
 05/06  14:40:00,2.155316356,83.25530404,2.155316356,83.25530404
 05/06  14:50:00,2.138754543,82.61577779,2.138754543,82.61577779
 05/06  15:00:00,2.106903154,81.34902526,2.106903154,81.34902526
 05/06  15:10:00,2.149408743,83.02870558,2.149408743,83.02870558
 05/06  15:20:00,2.219144563,85.59398067,2.219144563,85.59398067
 05/06  15:30:00,2.292261852,88.02062947,2.292261852,88.02062947
 05/06  15:40:00,2.270228316,87.31811473,2.270228316,87.31811473
 05/06  15:50:00,2.204249785,85.06637627,2.204249785,85.06637627
 05/06  16:00:00,2.239771858,86.30615118,2.239771858,86.30615118
 05/06  16:10:00,2.293893274,88.07165525,2.293893274,88.07165525
 05/06  16:20:00,2.325374012,89.0295115,2.325374012,89.0295115
 05/06  16:30:00,2.367364733,90.22806057,2.367364733,90.22806057
 05/06  16:40:00,2.379432164,90.55585488,2.379432164,90.55585488
 05/06  16:50:00,2.382535405,90.63895432,2.382535405,90.63895432
 05/06  17:00:00,2.416114212,91.5070365,2.416114212,91.5070365
 05/06  17:10:00,2.48329952,93.07582107,2.48329952,93.07582107
 05/06  17:20:00,2.472107401,92.82977398,2.472107401,92.82977398
 05/06  17:30:00,2.432508439,91.91033217,2.432508439,91.91033217
 05/06  17:40:00,2.478047801,92.96111786,2.478047801,92.96111786
 05/06  17:50:00,2.458906919,92.53179387,2.458906919,92.53179387
 05/06  18:00:00,2.462370824,92.61080521,2.462370824,92.61080521
 05/06  18:10:00,2.098494517,81.00666135,2.098494517,81.00666135
 05/06  18:20:00,1.9885939,76.24378706,1.9885939,76.24378706
 05/06  18:30:00,1.989307367,76.27634226,1.989307367,76.27634226
 05/06  18:40:00,1.963731883,75.09695636,1.963731883,75.09695636
 05/06  18:50:00,1.90349035,72.22381187,1.90349035,72.22381187
 05/06  19:00:00,1.804049001,67.22916931,1.804049001,67.22916931
 05/06  19:10:00,1.722634274,62.95977198,1.722634274,62.95977198
 05/06  19:20:00,1.654022997,59.27710112,1.654022997,59.27710112
 05/06  19:30:00,1.580368854,55.27633715,1.580368854,55.27633715
 05/06  19:40:00,1.537708351,52.95177623,1.537708351,52.95177623
 05/06  19:50:00,1.491681617,50.44847353,1.491681617,50.44847353
 05/06  20:00:00,1.47672502,49.63754646,1.47672502,49.63754646
 05/06  20:10:00,1.429623617,47.0967019,1.429623617,47.0967019
 05/06  20:20:00,1.409686699,46.02875374,1.409686699,46.02875374
 05/06  20:30:00,1.334567359,42.05944835,1.334567359,42.05944835
 05/06  20:40:00,1.244599702,37.45484777,1.244599702,37.45484777
 05/06  20:50:00,1.225727532,36.51413522,1.225727532,36.51413522
 05/06  21:00:00,1.222230601,36.34088072,1.222230601,36.34088072
 05/06  21:10:00,1.16655523,33.62949861,1.16655523,33.62949861
 05/06  21:20:00,0.918419279,22.81357799,0.918419279,22.81357799
 05/06  21:30:00,0.880996706,21.38569847,0.880996706,21.38569847
 05/06  21:40:00,0.95612543,24.30921898,0.95612543,24.30921898
 05/06  21:50:00,0.891567224,21.78324736,0.891567224,21.78324736
 05/06  22:00:00,0.815032708,19.00924531,0.815032708,19.00924531
 05/06  22:10:00,0.654349722,13.99282429,0.654349722,13.99282429
 05/06  22:20:00,0.583586733,12.13717628,0.583586733,12.13717628
 05/06  22:30:00,0.661428753,14.19041119,0.661428753,14.19041119
 05/06  22:40:00,0.576648058,11.9669185,0.576648058,11.9669185
 05/06  22:50:00,0.446742536,9.164235284,0.446742536,9.164235284
 05/06  23:00:00,0.466664502,9.546731173,0.466664502,9.546731173
 05/06  23:10:00,0.583898057,12.14486435,0.583898057,12.14486435
 05/06  23:20:00,0.398655459,8.311222117,0.398655459,8.311222117
 05/06  23:30:00,0.162983094,5.550523816,0.162983094,5.550523816
 05/06  23:40:00,0.201318627,5.840466903,0.201318627,5.840466903
 05/06  23:50:00,0.007382736,5.001128279,0.007382736,5.001128279
 05/06  24:00:00,-0.156168695,5.505402981,-0.156168695,5.505402981
 05/07  00:10:00,-0.304283359,6.924178318,-0.304283359,6.924178318
 05/07  00:20:00,-0.464698257,9.508219795,-0.464698257,9.508219795
 05/07  00:30:00,-0.472045383,9.652974232,-0.472045383,9.652974232
 05/07  00:40:00,-0.25455438,6.345110553,-0.25455438,6.345110553
 05/07  00:50:00,-0.181355206,5.681820648,-0.181355206,5.681820648
 05/07  01:00:00,-0.285838449,6.697225563,-0.285838449,6.697225563
 05/07  01:10:00,-0.525811101,10.78319117,-0.525811101,10.78319117
 05/07  01:20:00,-0.648497425,13.83111739,-0.648497425,13.83111739
 05/07  01:30:00,-0.644006495,13.7080338,-0.644006495,13.7080338
 05/07  01:40:00,-0.541787194,11.14312179,-0.541787194,11.14312179
 05/07  01:50:00,-0.510392239,10.44629229,-0.510392239,10.44629229
 05/07  02:00:00,-0.514066591,10.52564262,-0.514066591,10.52564262
 05/07  02:10:00,-0.680548265,14.73491364,-0.680548265,14.73491364
 05/07  02:20:00,-0.798757359,18.45092108,-0.798757359,18.45092108
 05/07  02:30:00,-0.751939368,16.90752214,-0.751939368,16.90752214
 05/07  02:40:00,-0.735206019,16.37860647,-0.735206019,16.37860647
 05/07  02:50:00,-0.800977598,18.52642688,-0.800977598,18.52642688
 05/07  03:00:00,-0.800840318,18.52175221,-0.800840318,18.52175221
 05/07  03:10:00,-0.898041712,22.02900118,-0.898041712,22.02900118
 05/07  03:20:00,-0.80786028,18.76181749,-0.80786028,18.76181749
 05/07  03:30:00,-0.824574878,19.34178035,-0.824574878,19.34178035
 05/07  03:40:00,-0.968842331,24.82629875,-0.968842331,24.82629875
 05/07  03:50:00,-1.118511529,31.36593582,-1.118511529,31.36593582
 05/07  04:00:00,-1.17487435,34.02881925,-1.17487435,34.02881925
 05/07  04:10:00,-1.198813762,35.18949878,-1.198813762,35.18949878
 05/07  04:20:00,-1.287483297,39.62632285,-1.287483297,39.62632285
 05/07  04:30:00,-1.406787951,45.87391814,-1.406787951,45.87391814
 05/07  04:40:00,-1.587052071,55.6403788,-1.587052071,55.6403788
 05/07  04:50:00,-1.603292531,56.52447465,-1.603292531,56.52447465
 05/07  05:00:00,-1.667697709,60.0155723,-1.667697709,60.0155723
 05/07  05:10:00,-1.746506373,64.22501603,-1.746506373,64.22501603
 05/07  05:20:00,-1.949210181,74.41624176,-1.949210181,74.41624176
 05/07  05:30:00,-2.055267003,79.19574027,-2.055267003,79.19574027
 05/07  05:40:00,-2.070921131,79.86123869,-2.070921131,79.86123869
 05/07  05:50:00,-1.885818611,71.35752463,-1.885818611,71.35752463
 05/07  06:00:00,-1.866389259,70.39377996,-1.866389259,70.39377996
 05/07  06:10:00,-2.009149263,77.17355363,-2.009149263,77.17355363
 05/07  06:20:00,-2.046438348,78.815656,-2.046438348,78.815656
 05/07  06:30:00,-2.100811247,81.10131589,-2.100811247,81.10131589
 05/07  06:40:00,-2.106012901,81.31293339,-2.106012901,81.31293339
 05/07  06:50:00,-2.231693671,86.02981424,-2.231693671,86.02981424
 05/07  07:00:00,-1.996265791,76.59279128,-1.996265791,76.59279128
 05/07  07:10:00,-1.873660538,70.75580099,-1.873660538,70.75580099
 05/07  07:20:00,-1.767380513,65.32281808,-1.767380513,65.32281808
 05/07  07:30:00,-1.674657925,60.39069899,-1.674657925,60.39069899
 05/07  07:40:00,-1.614908781,57.15618698,-1.614908781,57.15618698
 05/07  07:50:00,-1.534253465,52.76359533,-1.534253465,52.76359533
 05/07  08:00:00,-1.461040894,48.78907386,-1.461040894,48.78907386
 05/07  08:10:00,-1.359223926,43.35160324,-1.359223926,43.35160324
 05/07  08:20:00,-1.243487967,37.39916963,-1.243487967,37.39916963
 05/07  08:30:00,-1.167418967,33.67085986,-1.167418967,33.67085986
 05/07  08:40:00,-1.112664069,31.09555295,-1.112664069,31.09555295
 05/07  08:50:00,-1.030632629,27.42709724,-1.030632629,27.42709724
 05/07  09:00:00,-0.965555895,24.69206448,-0.965555895,24.69206448
 05/07  09:10:00,0.50772982,10.3891602,0.50772982,10.3891602
 05/07  09:20:00,0.746643397,16.73882597,0.746643397,16.73882597
 05/07  09:30:00,0.936804893,23.53579566,0.936804893,23.53579566
 05/07  09:40:00,1.01278515,26.66106841,1.01278515,26.66106841
 05/07  09:50:00,1.114244856,31.16853512,1.114244856,31.16853512
 05/07  10:00:00,1.014990927,26.75509931,1.014990927,26.75509931
 05/07  10:10:00,0.968975785,24.83175854,0.968975785,24.83175854
 05/07  10:20:00,1.143231778,32.52140406,1.143231778,32.52140406
 05/07  10:30:00,1.258525385,38.15498198,1.258525385,38.15498198
 05/07  10:40:00,1.350982916,42.91845582,1.350982916,42.91845582
 05/07  10:50:00,1.281795176,39.33572126,1.281795176,39.33572126
 05/07  11:00:00,1.249654981,37.70843304,1.249654981,37.70843304
 05/07  11:10:00,1.268445015,38.65669704,1.268445015,38.65669704
 05/07  11:20:00,1.340743419,42.38202671,1.340743419,42.38202671
 05/07  11:30:00,1.413744444,46.24569058,1.413744444,46.24569058
 05/07  11:40:00,1.516325707,51.78767762,1.516325707,51.78767762
 05/07  11:50:00,1.523468407,52.17636624,1.523468407,52.17636624
 05/07  12:00:00,1.553352216,53.80413719,1.553352216,53.80413719
 05/07  12:10:00,1.66243039,59.73134321,1.66243039,59.73134321
 05/07  12:20:00,1.793637092,66.69093701,1.793637092,66.69093701
 05/07  12:30:00,1.90605085,72.34848894,1.90605085,72.34848894
 05/07  12:40:00,1.833369755,68.73057161,1.833369755,68.73057161
 05/07  12:50:00,1.876369881,70.89028482,1.876369881,70.89028482
 05/07  13:00:00,1.983067425,75.99093657,1.983067425,75.99093657
 05/07  13:10:00,2.073146357,79.95495367,2.073146357,79.95495367
 05/07  13:20:00,2.079687808,80.22915669,2.079687808,80.22915669
 05/07  13:30:00,2.006576505,77.05811731,2.006576505,77.05811731
 05/07  13:40:00,2.046125251,78.80211455,2.046125251,78.80211455
 05/07  13:50:00,2.170108806,83.81523968,2.170108806,83.81523968
 05/07  14:00:00,2.257080806,86.88707598,2.257080806,86.88707598
 05/07  14:10:00,2.301706901,88.31414659,2.301706901,88.31414659
 05/07  14:20:00,2.28077306,87.65742813,2.28077306,87.65742813
 05/07  14:30:00,2.344566137,89.58851079,2.344566137,89.58851079
 05/07  14:40:00,2.370148304,90.30432937,2.370148304,90.30432937
 05/07  14:50:00,2.365800715,90.18503391,2.365800715,90.18503391
 05/07  15:00:00,2.355723311,89.90481039,2.355723311,89.90481039
 05/07  15:10:00,2.374575219,90.42481313,2.374575219,90.42481313
 05/07  15:20:00,2.437911377,92.04031944,2.437911377,92.04031944
 05/07  15:30:00,2.455235988,92.44742171,2.455235988,92.44742171
 05/07  15:40:00,2.474851358,92.89065504,2.474851358,92.89065504
 05/07  15:50:00,2.474281196,92.87803456,2.474281196,92.87803456
 05/07  16:00:00,2.553260287,94.48009959,2.553260287,94.48009959
 05/07  16:10:00,2.579769892,94.95397849,2.579769892,94.95397849
 05/07  16:20:00,2.619663138,95.6097422,2.619663138,95.6097422
 05/07  16:30:00,2.596618306,95.23919054,2.596618306,95.23919054
 05/07  16:40:00,2.610138076,95.45928651,2.610138076,95.45928651
 05/07  16:50:00,2.599976794,95.29458788,2.599976794,95.29458788
 05/07  17:00:00,2.66185449,96.23172561,2.66185449,96.23172561
 05/07  17:10:00,2.665384703,96.28056568,2.665384703,96.28056568
 05/07  17:20:00,2.683190933,96.51961635,2.683190933,96.51961635
 05/07  17:30:00,2.674016099,96.39795427,2.674016099,96.39795427
 05/07  17:40:00,2.670483317,96.35025381,2.670483317,96.35025381
 05/07  17:50:00,2.681148384,96.49280695,2.681148384,96.49280695
